graph6 string,levelable,minimized solution
HCZJfNn,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
HCZJfN^,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
HCZJfM~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HCZJfL~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
HCZJfN~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 5.0]"
HCZJen{,F,NA
HCZJeny,F,NA
HCZJenu,F,NA
HCZJenm,F,NA
HCZJen],F,NA
HCZJem},F,NA
HCZJel},F,NA
HCZJenV,F,NA
HCZJenN,F,NA
HCZJeln,F,NA
HCZJel^,F,NA
HCZJen},F,NA
HCZJen|,F,NA
HCZJenz,F,NA
HCZJenv,F,NA
HCZJenn,F,NA
HCZJen^,F,NA
HCZJem~,F,NA
HCZJel~,F,NA
HCZJen~,F,NA
HCZJdnU,F,NA
HCZJdmu,F,NA
HCZJdn{,F,NA
HCZJdny,F,NA
HCZJdnu,F,NA
HCZJdnm,F,NA
HCZJdn],F,NA
HCZJdm},F,NA
HCZJdl},F,NA
HCZJdnl,F,NA
HCZJdn\,F,NA
HCZJdl|,F,NA
HCZJdnr,F,NA
HCZJdnj,F,NA
HCZJdnZ,F,NA
HCZJdlz,F,NA
HCZJdnf,F,NA
HCZJdnV,F,NA
HCZJdmv,F,NA
HCZJdlv,F,NA
HCZJdnN,F,NA
HCZJdmn,F,NA
HCZJdln,F,NA
HCZJdm^,F,NA
HCZJdl^,F,NA
HCZJdk~,F,NA
HCZJdn},F,NA
HCZJdn|,F,NA
HCZJdnz,F,NA
HCZJdnv,F,NA
HCZJdnn,F,NA
HCZJdn^,F,NA
HCZJdm~,F,NA
HCZJdl~,F,NA
HCZJdn~,F,NA
HCZJbmu,F,NA
HCZJbn{,F,NA
HCZJbny,F,NA
HCZJbnu,F,NA
HCZJbnm,F,NA
HCZJbn],F,NA
HCZJbm},F,NA
HCZJbl},F,NA
HCZJbn\,F,NA
HCZJbnZ,F,NA
HCZJbnf,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HCZJbnV,F,NA
HCZJblv,F,NA
HCZJbnN,F,NA
HCZJbln,F,NA
HCZJbm^,F,NA
HCZJbl^,F,NA
HCZJbn},F,NA
HCZJbn|,F,NA
HCZJbnz,F,NA
HCZJbnv,F,NA
HCZJbnn,F,NA
HCZJbn^,F,NA
HCZJbm~,F,NA
HCZJbl~,F,NA
HCZJbn~,F,NA
HCZJe]u,F,NA
HCZJe]],F,NA
HCZJe^{,F,NA
HCZJe^y,F,NA
HCZJe^u,F,NA
HCZJe^m,F,NA
HCZJe^],F,NA
HCZJe]},F,NA
HCZJe\},F,NA
HCZJe^N,F,NA
HCZJe^},F,NA
HCZJe^|,F,NA
HCZJe^z,F,NA
HCZJe^v,F,NA
HCZJe^n,F,NA
HCZJe^^,F,NA
HCZJe]~,F,NA
HCZJe\~,F,NA
HCZJe^~,F,NA
HCZJd^Y,F,NA
HCZJd\y,F,NA
HCZJd^U,F,NA
HCZJd]u,F,NA
HCZJd\u,F,NA
HCZJd]],F,NA
HCZJd^{,F,NA
HCZJd^y,F,NA
HCZJd^u,F,NA
HCZJd^m,F,NA
HCZJd^],F,NA
HCZJd]},F,NA
HCZJd\},F,NA
HCZJd^\,F,NA
HCZJd^j,F,NA
HCZJd^Z,F,NA
HCZJd\z,F,NA
HCZJd^f,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCZJd^V,F,NA
HCZJd\v,F,NA
HCZJd^N,F,NA
HCZJd]n,F,NA
HCZJd\n,F,NA
HCZJd]^,F,NA
HCZJd\^,F,NA
HCZJd^},F,NA
HCZJd^|,F,NA
HCZJd^z,F,NA
HCZJd^v,F,NA
HCZJd^n,F,NA
HCZJd^^,F,NA
HCZJd]~,F,NA
HCZJd\~,F,NA
HCZJd^~,F,NA
HCZJb]u,F,NA
HCZJb]],F,NA
HCZJb^{,F,NA
HCZJb^y,F,NA
HCZJb^u,F,NA
HCZJb^m,F,NA
HCZJb^],F,NA
HCZJb]},F,NA
HCZJb\},F,NA
HCZJb^N,F,NA
HCZJb\n,F,NA
HCZJb\^,F,NA
HCZJb^},F,NA
HCZJb^|,F,NA
HCZJb^z,F,NA
HCZJb^v,F,NA
HCZJb^n,F,NA
HCZJb^^,F,NA
HCZJb]~,F,NA
HCZJb\~,F,NA
HCZJb^~,F,NA
HCZJc~Y,F,NA
HCZJc~U,F,NA
HCZJc}u,F,NA
HCZJc}],F,NA
HCZJc~{,F,NA
HCZJc~y,F,NA
HCZJc~u,F,NA
HCZJc~m,F,NA
HCZJc~],F,NA
HCZJc}},F,NA
HCZJc|},F,NA
HCZJc~Z,F,NA
HCZJc~V,F,NA
HCZJc~N,F,NA
HCZJc|n,F,NA
HCZJc}^,F,NA
HCZJc|^,F,NA
HCZJc~},F,NA
HCZJc~|,F,NA
HCZJc~z,F,NA
HCZJc~v,F,NA
HCZJc~n,F,NA
HCZJc~^,F,NA
HCZJc}~,F,NA
HCZJc|~,F,NA
HCZJc~~,F,NA
HCZJa}u,F,NA
HCZJa}],F,NA
HCZJa~{,F,NA
HCZJa~y,F,NA
HCZJa~u,F,NA
HCZJa~m,F,NA
HCZJa~],F,NA
HCZJa}},F,NA
HCZJa|},F,NA
HCZJa~N,F,NA
HCZJa|^,F,NA
HCZJa~},F,NA
HCZJa~|,F,NA
HCZJa~z,F,NA
HCZJa~v,F,NA
HCZJa~n,F,NA
HCZJa~^,F,NA
HCZJa}~,F,NA
HCZJa|~,F,NA
HCZJa~~,F,NA
HCZJ`~Y,F,NA
HCZJ`~e,T,"[2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 4.0, 3.0, 4.0]"
HCZJ`~U,F,NA
HCZJ`}u,F,NA
HCZJ`}],F,NA
HCZJ`~{,F,NA
HCZJ`~y,F,NA
HCZJ`~u,F,NA
HCZJ`~m,F,NA
HCZJ`~],F,NA
HCZJ`}},F,NA
HCZJ`|},F,NA
HCZJ`~l,F,NA
HCZJ`~\,F,NA
HCZJ`~j,F,NA
HCZJ`~Z,F,NA
HCZJ`|z,F,NA
HCZJ`~f,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCZJ`~V,F,NA
HCZJ`|v,F,NA
HCZJ`~N,F,NA
HCZJ`}n,F,NA
HCZJ`|n,F,NA
HCZJ`}^,F,NA
HCZJ`|^,F,NA
HCZJ`{~,F,NA
HCZJ`~},F,NA
HCZJ`~|,F,NA
HCZJ`~z,F,NA
HCZJ`~v,F,NA
HCZJ`~n,F,NA
HCZJ`~^,F,NA
HCZJ`}~,F,NA
HCZJ`|~,F,NA
HCZJ`~~,F,NA
HCZJfz{,F,NA
HCZJfzy,F,NA
HCZJfzu,F,NA
HCZJfzm,F,NA
HCZJfz],F,NA
HCZJfy},F,NA
HCZJfx},F,NA
HCZJfz},F,NA
HCZJfz|,F,NA
HCZJfzz,F,NA
HCZJfzv,F,NA
HCZJfzn,F,NA
HCZJfz^,F,NA
HCZJfy~,F,NA
HCZJfx~,F,NA
HCZJfz~,F,NA
HCZJfvy,F,NA
HCZJfvu,F,NA
HCZJfvm,F,NA
HCZJfv],F,NA
HCZJft},F,NA
HCZJfv},F,NA
HCZJfvz,F,NA
HCZJfvv,F,NA
HCZJfvn,F,NA
HCZJfv^,F,NA
HCZJft~,F,NA
HCZJfv~,F,NA
HCZJfnu,F,NA
HCZJfnm,F,NA
HCZJfn],F,NA
HCZJfl},F,NA
HCZJfn},F,NA
HCZJfnv,F,NA
HCZJfnn,F,NA
HCZJfn^,F,NA
HCZJfl~,F,NA
HCZJfn~,F,NA
HCZJf^m,F,NA
HCZJf^],F,NA
HCZJf^},F,NA
HCZJf^n,F,NA
HCZJf^^,F,NA
HCZJf^~,F,NA
HCZJe~],F,NA
HCZJe~},F,NA
HCZJe~^,F,NA
HCZJe~~,F,NA
HCZJd~y,F,NA
HCZJd~u,F,NA
HCZJd~m,F,NA
HCZJd~],F,NA
HCZJd}},F,NA
HCZJd|},F,NA
HCZJd~},F,NA
HCZJd~z,F,NA
HCZJd~v,F,NA
HCZJd~n,F,NA
HCZJd~^,F,NA
HCZJd}~,F,NA
HCZJd|~,F,NA
HCZJd~~,F,NA
HCZJb~m,F,NA
HCZJb~],F,NA
HCZJb|},F,NA
HCZJb~},F,NA
HCZJb~n,F,NA
HCZJb~^,F,NA
HCZJb|~,F,NA
HCZJb~~,F,NA
HCZJf~},F,NA
HCZJf~~,F,NA
HCZNfrw,T,"[2.0, 2.0, 3.0, 2.0, 4.0, 2.0, 2.0, 2.0, 2.0]"
HCZNfq{,T,"[2.0, 3.0, 2.0, 2.0, 4.0, 3.0, 2.0, 2.0, 3.0]"
HCZNfrq,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HCZNfri,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HCZNfrY,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HCZNfre,F,NA
HCZNfo},T,"[2.0, 2.0, 3.0, 2.0, 4.0, 2.0, 2.0, 3.0, 3.0]"
HCZNfr{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HCZNfry,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HCZNfru,F,NA
HCZNfrm,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCZNfr],T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCZNfq},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCZNfp},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCZNfrx,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HCZNfrl,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCZNfr\,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCZNfrZ,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HCZNfrN,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HCZNfp^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HCZNfr},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCZNfr|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCZNfrz,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCZNfrv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HCZNfrn,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCZNfr^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCZNfq~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCZNfp~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCZNfr~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
HCZNfjq,F,NA
HCZNfg},F,NA
HCZNfj{,F,NA
HCZNfjy,F,NA
HCZNfju,F,NA
HCZNfjm,F,NA
HCZNfj],F,NA
HCZNfi},F,NA
HCZNfh},F,NA
HCZNfjx,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCZNfjt,F,NA
HCZNfjl,F,NA
HCZNfj\,F,NA
HCZNfi|,F,NA
HCZNfh|,F,NA
HCZNfjj,F,NA
HCZNfjZ,F,NA
HCZNfjV,F,NA
HCZNfjN,F,NA
HCZNfin,F,NA
HCZNfhn,F,NA
HCZNfi^,F,NA
HCZNfh^,F,NA
HCZNfj},F,NA
HCZNfj|,F,NA
HCZNfjz,F,NA
HCZNfjv,F,NA
HCZNfjn,F,NA
HCZNfj^,F,NA
HCZNfi~,F,NA
HCZNfh~,F,NA
HCZNfj~,F,NA
HCZNfZw,F,NA
HCZNfZq,F,NA
HCZNfW},F,NA
HCZNfZ{,F,NA
HCZNfZy,F,NA
HCZNfZu,F,NA
HCZNfZm,F,NA
HCZNfZ],F,NA
HCZNfY},F,NA
HCZNfX},F,NA
HCZNfZl,F,NA
HCZNfZ\,F,NA
HCZNfZN,F,NA
HCZNfZ},F,NA
HCZNfZ|,F,NA
HCZNfZz,F,NA
HCZNfZv,F,NA
HCZNfZn,F,NA
HCZNfZ^,F,NA
HCZNfY~,F,NA
HCZNfX~,F,NA
HCZNfZ~,F,NA
HCZNezw,F,NA
HCZNezq,F,NA
HCZNezY,F,NA
HCZNew},F,NA
HCZNez{,F,NA
HCZNezy,F,NA
HCZNezu,F,NA
HCZNezm,F,NA
HCZNez],F,NA
HCZNey},F,NA
HCZNex},F,NA
HCZNez\,F,NA
HCZNez},F,NA
HCZNez|,F,NA
HCZNezz,F,NA
HCZNezv,F,NA
HCZNezn,F,NA
HCZNez^,F,NA
HCZNey~,F,NA
HCZNex~,F,NA
HCZNez~,F,NA
HCZNdxy,F,NA
HCZNdxu,F,NA
HCZNdx],F,NA
HCZNdw},F,NA
HCZNdz{,F,NA
HCZNdzy,F,NA
HCZNdzu,F,NA
HCZNdzm,F,NA
HCZNdz],F,NA
HCZNdy},F,NA
HCZNdx},F,NA
HCZNdzx,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
HCZNdzl,F,NA
HCZNdz\,F,NA
HCZNdy|,F,NA
HCZNdx|,F,NA
HCZNdzj,F,NA
HCZNdzZ,F,NA
HCZNdzV,F,NA
HCZNdzN,F,NA
HCZNdxn,F,NA
HCZNdy^,F,NA
HCZNdx^,F,NA
HCZNdz},F,NA
HCZNdz|,F,NA
HCZNdzz,F,NA
HCZNdzv,F,NA
HCZNdzn,F,NA
HCZNdz^,F,NA
HCZNdy~,F,NA
HCZNdx~,F,NA
HCZNdz~,F,NA
HCZNbyy,F,NA
HCZNbyu,F,NA
HCZNbym,F,NA
HCZNby],F,NA
HCZNbw},F,NA
HCZNbz{,F,NA
HCZNbzy,F,NA
HCZNbzu,F,NA
HCZNbzm,F,NA
HCZNbz],F,NA
HCZNby},F,NA
HCZNbx},F,NA
HCZNbzx,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
HCZNbzl,F,NA
HCZNbz\,F,NA
HCZNbx|,F,NA
HCZNbzj,F,NA
HCZNbzZ,F,NA
HCZNbzN,F,NA
HCZNbx^,F,NA
HCZNbz},F,NA
HCZNbz|,F,NA
HCZNbzz,F,NA
HCZNbzv,F,NA
HCZNbzn,F,NA
HCZNbz^,F,NA
HCZNby~,F,NA
HCZNbx~,F,NA
HCZNbz~,F,NA
HCZNff{,F,NA
HCZNffy,F,NA
HCZNffu,F,NA
HCZNffm,F,NA
HCZNff],F,NA
HCZNfe},F,NA
HCZNfd},F,NA
HCZNffr,F,NA
HCZNffj,F,NA
HCZNfff,F,NA
HCZNffN,F,NA
HCZNff},F,NA
HCZNffz,F,NA
HCZNffv,F,NA
HCZNffn,F,NA
HCZNff^,F,NA
HCZNfe~,F,NA
HCZNfd~,F,NA
HCZNff~,F,NA
HCZNfV{,F,NA
HCZNfVu,F,NA
HCZNfVm,F,NA
HCZNfV],F,NA
HCZNfVx,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HCZNfVl,F,NA
HCZNfV\,F,NA
HCZNfVj,F,NA
HCZNfVf,F,NA
HCZNfV},F,NA
HCZNfV|,F,NA
HCZNfVz,F,NA
HCZNfVv,F,NA
HCZNfVn,F,NA
HCZNfV^,F,NA
HCZNfU~,F,NA
HCZNfT~,F,NA
HCZNfV~,F,NA
HCZNfN{,F,NA
HCZNfNu,F,NA
HCZNfN],F,NA
HCZNfNx,F,NA
HCZNfNt,F,NA
HCZNfNl,F,NA
HCZNfN\,F,NA
HCZNfM|,F,NA
HCZNfL|,F,NA
HCZNfNf,F,NA
HCZNfN},F,NA
HCZNfN|,F,NA
HCZNfNz,F,NA
HCZNfNv,F,NA
HCZNfNn,F,NA
HCZNfN^,F,NA
HCZNfM~,F,NA
HCZNfL~,F,NA
HCZNfN~,F,NA
HCZNe^{,F,NA
HCZNe^u,F,NA
HCZNe^m,F,NA
HCZNe^\,F,NA
HCZNe^j,F,NA
HCZNe^f,F,NA
HCZNe^N,F,NA
HCZNe^},F,NA
HCZNe^|,F,NA
HCZNe^z,F,NA
HCZNe^v,F,NA
HCZNe^n,F,NA
HCZNe^^,F,NA
HCZNe]~,F,NA
HCZNe\~,F,NA
HCZNe^~,F,NA
HCZNfz{,F,NA
HCZNfz],F,NA
HCZNfz},F,NA
HCZNfz|,F,NA
HCZNfz^,F,NA
HCZNfz~,F,NA
HCZNfv{,F,NA
HCZNfv},F,NA
HCZNfv|,F,NA
HCZNfvz,F,NA
HCZNfvn,F,NA
HCZNfv^,F,NA
HCZNfv~,F,NA
HCZNfn{,F,NA
HCZNfn},F,NA
HCZNfn|,F,NA
HCZNfnz,F,NA
HCZNfnv,F,NA
HCZNfnn,F,NA
HCZNfn^,F,NA
HCZNfm~,F,NA
HCZNfl~,F,NA
HCZNfn~,F,NA
HCZNf^{,F,NA
HCZNf^},F,NA
HCZNf^|,F,NA
HCZNf^n,F,NA
HCZNf^^,F,NA
HCZNf^~,F,NA
HCZNe~},F,NA
HCZNe~^,F,NA
HCZNe~~,F,NA
HCZNd~{,F,NA
HCZNd~},F,NA
HCZNd~|,F,NA
HCZNd~z,F,NA
HCZNd~n,F,NA
HCZNd~^,F,NA
HCZNd}~,F,NA
HCZNd|~,F,NA
HCZNd~~,F,NA
HCZNb~{,F,NA
HCZNb~},F,NA
HCZNb~|,F,NA
HCZNb~z,F,NA
HCZNb~n,F,NA
HCZNb~^,F,NA
HCZNb|~,F,NA
HCZNb~~,F,NA
HCZNf~},F,NA
HCZNf~~,F,NA
HCZMvJw,F,NA
HCZMvJs,F,NA
HCZMvJi,F,NA
HCZMvJY,F,NA
HCZMvJe,F,NA
HCZMvJU,F,NA
HCZMvJM,F,NA
HCZMvIm,F,NA
HCZMvI],F,NA
HCZMvJh,F,NA
HCZMvJX,F,NA
HCZMvIx,F,NA
HCZMvHx,F,NA
HCZMvJL,F,NA
HCZMvI\,F,NA
HCZMvJJ,F,NA
HCZMvIj,F,NA
HCZMvIZ,F,NA
HCZMvJ{,F,NA
HCZMvJy,F,NA
HCZMvJu,F,NA
HCZMvJm,F,NA
HCZMvJ],F,NA
HCZMvI},F,NA
HCZMvH},F,NA
HCZMvJx,F,NA
HCZMvJl,F,NA
HCZMvJ\,F,NA
HCZMvI|,F,NA
HCZMvH|,F,NA
HCZMvJj,F,NA
HCZMvJZ,F,NA
HCZMvIz,F,NA
HCZMvJN,F,NA
HCZMvJ},F,NA
HCZMvJ|,F,NA
HCZMvJz,F,NA
HCZMvJn,F,NA
HCZMvJ^,F,NA
HCZMvJ~,F,NA
HCZMtjw,F,NA
HCZMtjq,F,NA
HCZMtjY,F,NA
HCZMtiy,F,NA
HCZMthu,F,NA
HCZMtjM,F,NA
HCZMtim,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
HCZMthm,F,NA
HCZMti],F,NA
HCZMth],F,NA
HCZMtg},T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
HCZMtjp,F,NA
HCZMtjh,F,NA
HCZMtjX,F,NA
HCZMtix,F,NA
HCZMthx,F,NA
HCZMtjL,F,NA
HCZMti\,F,NA
HCZMth\,F,NA
HCZMtg|,F,NA
HCZMthr,F,NA
HCZMtjJ,F,NA
HCZMtij,F,NA
HCZMthj,F,NA
HCZMtiZ,F,NA
HCZMthZ,F,NA
HCZMtgz,F,NA
HCZMtjF,F,NA
HCZMtif,F,NA
HCZMthf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HCZMtiV,F,NA
HCZMthV,F,NA
HCZMtgv,F,NA
HCZMtiN,F,NA
HCZMthN,F,NA
HCZMtgn,F,NA
HCZMtg^,F,NA
HCZMtj{,F,NA
HCZMtjy,F,NA
HCZMtju,F,NA
HCZMtjm,F,NA
HCZMtj],F,NA
HCZMti},T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
HCZMth},F,NA
HCZMtjx,F,NA
HCZMtjt,F,NA
HCZMtjl,F,NA
HCZMtj\,F,NA
HCZMti|,F,NA
HCZMth|,F,NA
HCZMtjr,F,NA
HCZMtjj,F,NA
HCZMtjZ,F,NA
HCZMtiz,F,NA
HCZMthz,F,NA
HCZMtjf,F,NA
HCZMtjV,F,NA
HCZMtiv,F,NA
HCZMthv,F,NA
HCZMtjN,F,NA
HCZMtin,F,NA
HCZMthn,F,NA
HCZMti^,F,NA
HCZMth^,F,NA
HCZMtg~,F,NA
HCZMtj},F,NA
HCZMtj|,F,NA
HCZMtjz,F,NA
HCZMtjv,F,NA
HCZMtjn,F,NA
HCZMtj^,F,NA
HCZMti~,F,NA
HCZMth~,F,NA
HCZMtj~,F,NA
HCZMvjq,F,NA
HCZMvji,F,NA
HCZMvjY,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
HCZMvjM,F,NA
HCZMvim,F,NA
HCZMvi],T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
HCZMvj{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HCZMvjy,F,NA
HCZMvju,T,"[4.0, 2.0, 2.0, 4.0, 3.0, 2.0, 4.0, 3.0, 2.0]"
HCZMvjm,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
HCZMvj],F,NA
HCZMvi},F,NA
HCZMvh},T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
HCZMvjx,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
HCZMvjt,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
HCZMvjl,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
HCZMvi|,F,NA
HCZMvh|,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
HCZMvjr,F,NA
HCZMvjj,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
HCZMvjZ,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
HCZMviz,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 4.0]"
HCZMvhz,F,NA
HCZMvjf,F,NA
HCZMviv,F,NA
HCZMvhv,F,NA
HCZMvjN,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
HCZMvin,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
HCZMvhn,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
HCZMvi^,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
HCZMvh^,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
HCZMvg~,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
HCZMvj},T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
HCZMvj|,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
HCZMvjz,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 4.0]"
HCZMvjv,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
HCZMvjn,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
HCZMvj^,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 4.0]"
HCZMvi~,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 4.0]"
HCZMvh~,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
HCZMvj~,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 5.0]"
HCZMvZu,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
HCZMvZ\,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
HCZMvX|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HCZMvZN,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
HCZMvZ},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
HCZMvZ|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HCZMvZz,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HCZMvZn,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HCZMvZ^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HCZMvZ~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 4.0]"
HCZMuzy,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCZMuzu,F,NA
HCZMuzm,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCZMuz],T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HCZMux},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCZMuzt,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
HCZMuz\,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HCZMuzr,F,NA
HCZMuzf,F,NA
HCZMuyv,F,NA
HCZMuxv,F,NA
HCZMux^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
